,support,itemsets 
1074,0.13183173236170917,"frozenset({'1097', '2762'})"
1075,0.10682345147399801,"frozenset({'1097', '2797'})"
1076,0.1397813845644253,"frozenset({'1097', '2858'})"
1077,0.11295130838025837,"frozenset({'3471', '1097'})"
1078,0.12073534282875124,"frozenset({'1127', '1196'})"
1079,0.10317986088108645,"frozenset({'1127', '1198'})"
1080,0.106160980457105,"frozenset({'1127', '1210'})"
1081,0.10914210003312355,"frozenset({'1127', '2571'})"
1082,0.10251738986419344,"frozenset({'1193', '1136'})"
1083,0.1503809208347135,"frozenset({'1196', '1136'})"
1084,0.13729711825107652,"frozenset({'1197', '1136'})"
1085,0.1450811526995694,"frozenset({'1198', '1136'})"
1086,0.11791984100695595,"frozenset({'1210', '1136'})"
1087,0.1086452467704538,"frozenset({'1214', '1136'})"
1088,0.10715468698244451,"frozenset({'1136', '1240'})"
1089,0.11444186816826764,"frozenset({'1265', '1136'})"
1090,0.1215634315998675,"frozenset({'1270', '1136'})"
1091,0.10003312355084465,"frozenset({'1278', '1136'})"
1092,0.10831401126200729,"frozenset({'1617', '1136'})"
1093,0.11642928121894668,"frozenset({'2028', '1136'})"
1094,0.10251738986419344,"frozenset({'2396', '1136'})"
1095,0.12404769791321629,"frozenset({'2571', '1136'})"
1096,0.10765154024511428,"frozenset({'2716', '1136'})"
1097,0.11112951308380259,"frozenset({'2762', '1136'})"
1098,0.10317986088108645,"frozenset({'2791', '1136'})"
1099,0.14342497515733688,"frozenset({'2858', '1136'})"
1100,0.10036435905929116,"frozenset({'2918', '1136'})"
1101,0.10732030473666777,"frozenset({'2997', '1136'})"
1102,0.13729711825107652,"frozenset({'1196', '1193'})"
1103,0.12702881748923484,"frozenset({'1198', '1193'})"
1104,0.1023517721099702,"frozenset({'1213', '1193'})"
1105,0.10069559456773766,"frozenset({'1214', '1193'})"
1106,0.11377939715137463,"frozenset({'1221', '1193'})"
1107,0.10135806558463067,"frozenset({'1193', '1225'})"
1108,0.10069559456773766,"frozenset({'1270', '1193'})"
1109,0.11941040079496522,"frozenset({'1617', '1193'})"
1110,0.12421331566743955,"frozenset({'2028', '1193'})"
1111,0.10168930109307718,"frozenset({'2571', '1193'})"
1112,0.1114607485922491,"frozenset({'2762', '1193'})"
1113,0.15187148062272277,"frozenset({'2858', '1193'})"
1114,0.10086121232196091,"frozenset({'2997', '1193'})"
1115,0.2119907254057635,"frozenset({'1197', '1196'})"
1116,0.2683007618416694,"frozenset({'1196', '1198'})"
1117,0.1871480622722756,"frozenset({'1200', '1196'})"
1118,0.1086452467704538,"frozenset({'1196', '1206'})"
1119,0.1093077177873468,"frozenset({'1208', '1196'})"
1120,0.2716131169261345,"frozenset({'1196', '1210'})"
1121,0.13332229214971844,"frozenset({'1213', '1196'})"
1122,0.1937727724412057,"frozenset({'1196', '1214'})"
1123,0.10483603842331898,"frozenset({'1196', '1219'})"
1124,0.11228883736336535,"frozenset({'1220', '1196'})"
1125,0.1551838357071878,"frozenset({'1221', '1196'})"
1126,0.12388208015899305,"frozenset({'1222', '1196'})"
1127,0.12272275587943028,"frozenset({'1196', '1225'})"
1128,0.21596555150712157,"frozenset({'1196', '1240'})"
1129,0.11543557469360716,"frozenset({'1242', '1196'})"
1130,0.1030142431268632,"frozenset({'1196', '1247'})"
1131,0.14624047697913217,"frozenset({'1196', '1259'})"
1132,0.15534945346141107,"frozenset({'1196', '1265'})"
1133,0.21248757866843326,"frozenset({'1196', '1270'})"
1134,0.10831401126200729,"frozenset({'1278', '1196'})"
1135,0.17704537926465716,"frozenset({'1196', '1291'})"
1136,0.11709175223583969,"frozenset({'1196', '1304'})"
1137,0.12669758198078834,"frozenset({'1307', '1196'})"
1138,0.10698906922822127,"frozenset({'1356', '1196'})"
1139,0.1387876780390858,"frozenset({'1374', '1196'})"
1140,0.1447499171911229,"frozenset({'1196', '1387'})"
1141,0.11328254388870487,"frozenset({'1394', '1196'})"
1142,0.10019874130506791,"frozenset({'1527', '1196'})"
1143,0.17224246439218285,"frozenset({'1196', '1580'})"
1144,0.10152368333885392,"frozenset({'1196', '1584'})"
1145,0.1412719443524346,"frozenset({'1610', '1196'})"
1146,0.16975819807883405,"frozenset({'1617', '1196'})"
1147,0.11791984100695595,"frozenset({'1196', '1704'})"
1148,0.10185491884730043,"frozenset({'1954', '1196'})"
1149,0.10483603842331898,"frozenset({'1196', '1961'})"
1150,0.1156011924478304,"frozenset({'1196', '1968'})"
1151,0.1384564425306393,"frozenset({'1196', '2000'})"
1152,0.21712487578668432,"frozenset({'2028', '1196'})"
1153,0.11427625041404439,"frozenset({'1196', '2194'})"
1154,0.10599536270288175,"frozenset({'2355', '1196'})"
1155,0.15551507121563432,"frozenset({'2396', '1196'})"
1156,0.10202053660152369,"frozenset({'1196', '2406'})"
1157,0.2421331566743955,"frozenset({'2571', '1196'})"
1158,0.13398476316661145,"frozenset({'1196', '2628'})"
1159,0.1639615766810202,"frozenset({'2716', '1196'})"
1160,0.18946671083140113,"frozenset({'1196', '2762'})"
1161,0.13083802583636966,"frozenset({'2791', '1196'})"
1162,0.11758860549850944,"frozenset({'1196', '2797'})"
1163,0.12007287181185823,"frozenset({'1196', '2804'})"
1164,0.21745611129513084,"frozenset({'1196', '2858'})"
1165,0.14657171248757866,"frozenset({'2916', '1196'})"
1166,0.13067240808214642,"frozenset({'2918', '1196'})"
1167,0.105498509440212,"frozenset({'2959', '1196'})"
1168,0.12338522689632328,"frozenset({'1196', '2987'})"
1169,0.14657171248757866,"frozenset({'2997', '1196'})"
1170,0.1187479297780722,"frozenset({'3114', '1196'})"
1171,0.11825107651540245,"frozenset({'3175', '1196'})"
1172,0.13348790990394171,"frozenset({'3471', '1196'})"
1173,0.10665783371977476,"frozenset({'1196', '3527'})"
1174,0.1397813845644253,"frozenset({'3578', '1196'})"
1175,0.11411063265982113,"frozenset({'1196', '3793'})"
1176,0.19923815833057304,"frozenset({'1197', '1198'})"
1177,0.12553825770122556,"frozenset({'1197', '1200'})"
1178,0.17472673070553163,"frozenset({'1197', '1210'})"
1179,0.12967870155680689,"frozenset({'1197', '1214'})"
1180,0.10665783371977476,"frozenset({'1221', '1197'})"
1181,0.14657171248757866,"frozenset({'1197', '1240'})"
1182,0.12868499503146738,"frozenset({'1197', '1259'})"
1183,0.1404438555813183,"frozenset({'1197', '1265'})"
1184,0.1639615766810202,"frozenset({'1197', '1270'})"
1185,0.13696588274263,"frozenset({'1197', '1291'})"
1186,0.12239152037098378,"frozenset({'1307', '1197'})"
1187,0.105498509440212,"frozenset({'1197', '1387'})"
1188,0.10914210003312355,"frozenset({'1394', '1197'})"
1189,0.13199735011593242,"frozenset({'1197', '1580'})"
1190,0.11112951308380259,"frozenset({'1197', '1610'})"
1191,0.13232858562437894,"frozenset({'1617', '1197'})"
1192,0.10698906922822127,"frozenset({'1197', '1968'})"
1193,0.11129513083802584,"frozenset({'1197', '2000'})"
1194,0.15435574693607154,"frozenset({'2028', '1197'})"
1195,0.1450811526995694,"frozenset({'1197', '2396'})"
1196,0.1727393176548526,"frozenset({'1197', '2571'})"
1197,0.13829082477641602,"frozenset({'1197', '2716'})"
1198,0.14491553494534615,"frozenset({'1197', '2762'})"
1199,0.11460748592249088,"frozenset({'2791', '1197'})"
1200,0.10781715799933753,"frozenset({'1197', '2797'})"
1201,0.1096389532957933,"frozenset({'1197', '2804'})"
1202,0.17224246439218285,"frozenset({'1197', '2858'})"
1203,0.1036767141437562,"frozenset({'1197', '2916'})"
1204,0.1265319642265651,"frozenset({'1197', '2918'})"
1205,0.1023517721099702,"frozenset({'1197', '2987'})"
1206,0.12404769791321629,"frozenset({'1197', '2997'})"
1207,0.1036767141437562,"frozenset({'1197', '3114'})"
1208,0.10417356740642597,"frozenset({'3578', '1197'})"
1209,0.15948989731699237,"frozenset({'1200', '1198'})"
1210,0.10003312355084465,"frozenset({'1208', '1198'})"
1211,0.2154686982444518,"frozenset({'1198', '1210'})"
1212,0.12255713812520702,"frozenset({'1213', '1198'})"
1213,0.1705862868499503,"frozenset({'1198', '1214'})"
1214,0.10483603842331898,"frozenset({'1219', '1198'})"
1215,0.11079827757535608,"frozenset({'1220', '1198'})"
1216,0.14441868168267638,"frozenset({'1221', '1198'})"
1217,0.11825107651540245,"frozenset({'1222', '1198'})"
1218,0.11907916528651871,"frozenset({'1198', '1225'})"
1219,0.196588274263001,"frozenset({'1198', '1240'})"
1220,0.10599536270288175,"frozenset({'1242', '1198'})"
1221,0.10019874130506791,"frozenset({'1247', '1198'})"
1222,0.13779397151374628,"frozenset({'1259', '1198'})"
1223,0.14706856575024843,"frozenset({'1265', '1198'})"
1224,0.18979794633984765,"frozenset({'1270', '1198'})"
1225,0.10218615435574693,"frozenset({'1278', '1198'})"
1226,0.1899635640940709,"frozenset({'1291', '1198'})"
1227,0.11626366346472342,"frozenset({'1304', '1198'})"
1228,0.12736005299768136,"frozenset({'1307', '1198'})"
1229,0.12040410732030474,"frozenset({'1374', '1198'})"
1230,0.14971844981782048,"frozenset({'1198', '1387'})"
1231,0.11179198410069559,"frozenset({'1394', '1198'})"
1232,0.152037098376946,"frozenset({'1198', '1580'})"
1233,0.14739980125869492,"frozenset({'1610', '1198'})"
1234,0.1614773103676714,"frozenset({'1617', '1198'})"
1235,0.11112951308380259,"frozenset({'1704', '1198'})"
1236,0.10566412719443524,"frozenset({'1954', '1198'})"
1237,0.10400794965220271,"frozenset({'1198', '1961'})"
1238,0.10599536270288175,"frozenset({'1198', '1968'})"
1239,0.13547532295462072,"frozenset({'2000', '1198'})"
1240,0.20586286849950314,"frozenset({'2028', '1198'})"
1241,0.10036435905929116,"frozenset({'2115', '1198'})"
1242,0.11493872143093739,"frozenset({'1198', '2194'})"
1243,0.1478966545213647,"frozenset({'2396', '1198'})"
1244,0.1064922159655515,"frozenset({'2406', '1198'})"
1245,0.2045379264657171,"frozenset({'2571', '1198'})"
1246,0.1086452467704538,"frozenset({'1198', '2628'})"
1247,0.15352765816495528,"frozenset({'2716', '1198'})"
1248,0.1762172904935409,"frozenset({'2762', '1198'})"
1249,0.12305399138787677,"frozenset({'2791', '1198'})"
1250,0.11079827757535608,"frozenset({'1198', '2797'})"
1251,0.10847962901623054,"frozenset({'1198', '2804'})"
1252,0.19493209672076847,"frozenset({'2858', '1198'})"
1253,0.12818814176879761,"frozenset({'2916', '1198'})"
1254,0.12603511096389533,"frozenset({'2918', '1198'})"
1255,0.11692613448161643,"frozenset({'2987', '1198'})"
1256,0.1313348790990394,"frozenset({'2997', '1198'})"
1257,0.10897648227890029,"frozenset({'3114', '1198'})"
1258,0.10897648227890029,"frozenset({'3471', '1198'})"
1259,0.12901623053991387,"frozenset({'3578', '1198'})"
1260,0.15336204041073204,"frozenset({'1200', '1210'})"
1261,0.17108314011262007,"frozenset({'1200', '1214'})"
1262,0.10351109638953296,"frozenset({'1221', '1200'})"
1263,0.166445842994369,"frozenset({'1200', '1240'})"
1264,0.137628353759523,"frozenset({'1200', '1270'})"
1265,0.1127856906260351,"frozenset({'1200', '1291'})"
1266,0.10351109638953296,"frozenset({'1200', '1374'})"
1267,0.10881086452467705,"frozenset({'1200', '1387'})"
1268,0.10980457105001656,"frozenset({'1200', '1580'})"
1269,0.10052997681351442,"frozenset({'1200', '1610'})"
1270,0.11262007287181186,"frozenset({'1617', '1200'})"
1271,0.135640940708844,"frozenset({'2028', '1200'})"
1272,0.1632991056641272,"frozenset({'1200', '2571'})"
1273,0.10467042066909572,"frozenset({'1200', '2716'})"
1274,0.11775422325273269,"frozenset({'1200', '2762'})"
1275,0.12636634647234182,"frozenset({'1200', '2858'})"
1276,0.10831401126200729,"frozenset({'1200', '2916'})"
1277,0.10135806558463067,"frozenset({'2858', '1206'})"
1278,0.1036767141437562,"frozenset({'1208', '2858'})"
1279,0.15220271613116926,"frozenset({'1214', '1210'})"
1280,0.1121232196091421,"frozenset({'1221', '1210'})"
1281,0.17936402782378272,"frozenset({'1210', '1240'})"
1282,0.11576681020205366,"frozenset({'1259', '1210'})"
1283,0.12885061278569063,"frozenset({'1265', '1210'})"
1284,0.18118582312023848,"frozenset({'1270', '1210'})"
1285,0.15932427956276912,"frozenset({'1291', '1210'})"
1286,0.10003312355084465,"frozenset({'1307', '1210'})"
1287,0.12139781384564426,"frozenset({'1374', '1210'})"
1288,0.11609804571050017,"frozenset({'1387', '1210'})"
1289,0.1531964226565088,"frozenset({'1210', '1580'})"
1290,0.12702881748923484,"frozenset({'1610', '1210'})"
1291,0.13265982113282543,"frozenset({'1617', '1210'})"
1292,0.12172904935409076,"frozenset({'2000', '1210'})"
1293,0.1787015568068897,"frozenset({'2028', '1210'})"
1294,0.12967870155680689,"frozenset({'2396', '1210'})"
1295,0.20304736667770784,"frozenset({'2571', '1210'})"
1296,0.12835375952302086,"frozenset({'2628', '1210'})"
1297,0.134978469691951,"frozenset({'2716', '1210'})"
1298,0.1611460748592249,"frozenset({'2762', '1210'})"
1299,0.10566412719443524,"frozenset({'2791', '1210'})"
1300,0.17389864193441537,"frozenset({'2858', '1210'})"
1301,0.12918184829413712,"frozenset({'2916', '1210'})"
1302,0.106160980457105,"frozenset({'2918', '1210'})"
1303,0.10483603842331898,"frozenset({'2987', '1210'})"
1304,0.11344816164292812,"frozenset({'2997', '1210'})"
1305,0.10069559456773766,"frozenset({'3114', '1210'})"
1306,0.10334547863530971,"frozenset({'3175', '1210'})"
1307,0.10351109638953296,"frozenset({'3471', '1210'})"
1308,0.11891354753229547,"frozenset({'3578', '1210'})"
1309,0.10069559456773766,"frozenset({'3793', '1210'})"
1310,0.11709175223583969,"frozenset({'1213', '1221'})"
1311,0.10284862537263995,"frozenset({'1213', '1265'})"
1312,0.13862206028486254,"frozenset({'1213', '1617'})"
1313,0.1450811526995694,"frozenset({'2028', '1213'})"
1314,0.11361377939715138,"frozenset({'1213', '2571'})"
1315,0.12007287181185823,"frozenset({'1213', '2762'})"
1316,0.1608148393507784,"frozenset({'1213', '2858'})"
1317,0.10715468698244451,"frozenset({'1213', '2997'})"
1318,0.12056972507452798,"frozenset({'1221', '1214'})"
1319,0.17323617091752236,"frozenset({'1214', '1240'})"
1320,0.1384564425306393,"frozenset({'1270', '1214'})"
1321,0.10997018880423981,"frozenset({'1291', '1214'})"
1322,0.10052997681351442,"frozenset({'1374', '1214'})"
1323,0.1331566743954952,"frozenset({'1214', '1387'})"
1324,0.11775422325273269,"frozenset({'1214', '1580'})"
1325,0.10566412719443524,"frozenset({'1610', '1214'})"
1326,0.12553825770122556,"frozenset({'1617', '1214'})"
1327,0.1412719443524346,"frozenset({'2028', '1214'})"
1328,0.17075190460417355,"frozenset({'2571', '1214'})"
1329,0.1127856906260351,"frozenset({'2716', '1214'})"
1330,0.12951308380258364,"frozenset({'2762', '1214'})"
1331,0.1412719443524346,"frozenset({'2858', '1214'})"
1332,0.11609804571050017,"frozenset({'2916', '1214'})"
1333,0.11079827757535608,"frozenset({'3471', '1214'})"
1334,0.10069559456773766,"frozenset({'2858', '1219'})"
1335,0.11858231202384896,"frozenset({'1221', '1240'})"
1336,0.10086121232196091,"frozenset({'1221', '1270'})"
1337,0.10218615435574693,"frozenset({'1221', '1387'})"
1338,0.12586949320967208,"frozenset({'1221', '1617'})"
1339,0.13729711825107652,"frozenset({'2028', '1221'})"
1340,0.11791984100695595,"frozenset({'1221', '2571'})"
1341,0.11444186816826764,"frozenset({'1221', '2762'})"
1342,0.14060947333554158,"frozenset({'1221', '2858'})"
1343,0.10317986088108645,"frozenset({'1222', '1240'})"
1344,0.11046704206690958,"frozenset({'2028', '1222'})"
1345,0.10284862537263995,"frozenset({'1222', '2858'})"
1346,0.12189466710831401,"frozenset({'2858', '1225'})"
1347,0.1096389532957933,"frozenset({'2858', '1230'})"
1348,0.10417356740642597,"frozenset({'1259', '1240'})"
1349,0.11162636634647234,"frozenset({'1265', '1240'})"
1350,0.16064922159655515,"frozenset({'1270', '1240'})"
1351,0.1328254388870487,"frozenset({'1291', '1240'})"
1352,0.11262007287181186,"frozenset({'1374', '1240'})"
1353,0.12073534282875124,"frozenset({'1387', '1240'})"
1354,0.12984431931103013,"frozenset({'1240', '1580'})"
1355,0.11676051672739318,"frozenset({'1610', '1240'})"
1356,0.12504140443855583,"frozenset({'1617', '1240'})"
1357,0.11427625041404439,"frozenset({'2000', '1240'})"
1358,0.152037098376946,"frozenset({'2028', '1240'})"
1359,0.1023517721099702,"frozenset({'2396', '1240'})"
1360,0.18665120900960583,"frozenset({'2571', '1240'})"
1361,0.12040410732030474,"frozenset({'2716', '1240'})"
1362,0.14176879761510433,"frozenset({'2762', '1240'})"
1363,0.1460748592249089,"frozenset({'2858', '1240'})"
1364,0.12736005299768136,"frozenset({'2916', '1240'})"
1365,0.10483603842331898,"frozenset({'3471', '1240'})"
1366,0.10135806558463067,"frozenset({'1240', '3527'})"
1367,0.10450480291487248,"frozenset({'3578', '1240'})"
1368,0.10500165617754223,"frozenset({'2028', '1242'})"
1369,0.11179198410069559,"frozenset({'2858', '1247'})"
1370,0.11659489897316992,"frozenset({'1617', '1252'})"
1371,0.10284862537263995,"frozenset({'1259', '1265'})"
1372,0.12669758198078834,"frozenset({'1259', '1270'})"
1373,0.10715468698244451,"frozenset({'1617', '1259'})"
1374,0.1257038754554488,"frozenset({'2028', '1259'})"
1375,0.10947333554157006,"frozenset({'2571', '1259'})"
1376,0.10483603842331898,"frozenset({'2716', '1259'})"
1377,0.11162636634647234,"frozenset({'1259', '2762'})"
1378,0.10135806558463067,"frozenset({'2791', '1259'})"
1379,0.14971844981782048,"frozenset({'1259', '2858'})"
1380,0.10202053660152369,"frozenset({'2918', '1259'})"
1381,0.14375621066578337,"frozenset({'1265', '1270'})"
1382,0.11328254388870487,"frozenset({'1307', '1265'})"
1383,0.11642928121894668,"frozenset({'1265', '1580'})"
1384,0.12802252401457437,"frozenset({'1617', '1265'})"
1385,0.10450480291487248,"frozenset({'1265', '1704'})"
1386,0.1422656508777741,"frozenset({'2028', '1265'})"
1387,0.1432593574031136,"frozenset({'2396', '1265'})"
1388,0.14491553494534615,"frozenset({'2571', '1265'})"
1389,0.1215634315998675,"frozenset({'2716', '1265'})"
1390,0.13994700231864857,"frozenset({'1265', '2762'})"
1391,0.10334547863530971,"frozenset({'2791', '1265'})"
1392,0.16810202053660153,"frozenset({'2858', '1265'})"
1393,0.10748592249089102,"frozenset({'2918', '1265'})"
1394,0.12139781384564426,"frozenset({'2997', '1265'})"
1395,0.10003312355084465,"frozenset({'3114', '1265'})"
1396,0.12868499503146738,"frozenset({'1291', '1270'})"
1397,0.12520702219277907,"frozenset({'1307', '1270'})"
1398,0.10450480291487248,"frozenset({'1374', '1270'})"
1399,0.10798277575356079,"frozenset({'1270', '1387'})"
1400,0.10433918516064922,"frozenset({'1394', '1270'})"
1401,0.13994700231864857,"frozenset({'1270', '1580'})"
1402,0.1093077177873468,"frozenset({'1610', '1270'})"
1403,0.12272275587943028,"frozenset({'1617', '1270'})"
1404,0.10732030473666777,"frozenset({'1270', '1968'})"
1405,0.11411063265982113,"frozenset({'2000', '1270'})"
1406,0.15402451142762505,"frozenset({'2028', '1270'})"
1407,0.13249420337860218,"frozenset({'2396', '1270'})"
1408,0.16942696257038756,"frozenset({'2571', '1270'})"
1409,0.152037098376946,"frozenset({'2716', '1270'})"
1410,0.151374627360053,"frozenset({'2762', '1270'})"
1411,0.12255713812520702,"frozenset({'2791', '1270'})"
1412,0.12206028486253727,"frozenset({'1270', '2797'})"
1413,0.10483603842331898,"frozenset({'1270', '2804'})"
1414,0.16247101689301094,"frozenset({'2858', '1270'})"
1415,0.11013580655846307,"frozenset({'2916', '1270'})"
1416,0.13199735011593242,"frozenset({'2918', '1270'})"
1417,0.11311692613448161,"frozenset({'2997', '1270'})"
1418,0.10632659821132825,"frozenset({'3114', '1270'})"
1419,0.1121232196091421,"frozenset({'3471', '1270'})"
1420,0.1026830076184167,"frozenset({'3578', '1270'})"
1421,0.10086121232196091,"frozenset({'1291', '1387'})"
1422,0.10748592249089102,"frozenset({'1291', '1580'})"
1423,0.10698906922822127,"frozenset({'1610', '1291'})"
1424,0.10483603842331898,"frozenset({'1291', '2000'})"
1425,0.13116926134481616,"frozenset({'2028', '1291'})"
1426,0.1391189135475323,"frozenset({'2571', '1291'})"
1427,0.1036767141437562,"frozenset({'2716', '1291'})"
1428,0.11262007287181186,"frozenset({'1291', '2762'})"
1429,0.1114607485922491,"frozenset({'1291', '2858'})"
1430,0.1036767141437562,"frozenset({'2028', '1304'})"
1431,0.10019874130506791,"frozenset({'2858', '1304'})"
1432,0.10715468698244451,"frozenset({'2028', '1307'})"
1433,0.11344816164292812,"frozenset({'1307', '2396'})"
1434,0.11974163630341172,"frozenset({'1307', '2858'})"
1435,0.10185491884730043,"frozenset({'1307', '2918'})"
1436,0.10185491884730043,"frozenset({'1356', '2571'})"
1437,0.10168930109307718,"frozenset({'2028', '1358'})"
1438,0.1036767141437562,"frozenset({'1358', '2762'})"
1439,0.11576681020205366,"frozenset({'1358', '2858'})"
1440,0.11460748592249088,"frozenset({'2571', '1374'})"
1441,0.12537263994700232,"frozenset({'2028', '1387'})"
1442,0.11775422325273269,"frozenset({'2571', '1387'})"
1443,0.10400794965220271,"frozenset({'2762', '1387'})"
1444,0.11328254388870487,"frozenset({'2858', '1387'})"
1445,0.11510433918516065,"frozenset({'1394', '2858'})"
1446,0.1156011924478304,"frozenset({'1527', '2571'})"
1447,0.11096389532957933,"frozenset({'1610', '1580'})"
1448,0.10914210003312355,"frozenset({'1617', '1580'})"
1449,0.1440874461742299,"frozenset({'2028', '1580'})"
1450,0.10980457105001656,"frozenset({'2396', '1580'})"
1451,0.17538920172242464,"frozenset({'2571', '1580'})"
1452,0.10632659821132825,"frozenset({'2716', '1580'})"
1453,0.12818814176879761,"frozenset({'2762', '1580'})"
1454,0.1425968863862206,"frozenset({'2858', '1580'})"
1455,0.12338522689632328,"frozenset({'2916', '1580'})"
1456,0.10450480291487248,"frozenset({'3175', '1580'})"
1457,0.10351109638953296,"frozenset({'2571', '1584'})"
1458,0.10599536270288175,"frozenset({'1617', '1610'})"
1459,0.14143756210665784,"frozenset({'2028', '1610'})"
1460,0.14491553494534615,"frozenset({'1610', '2571'})"
1461,0.12073534282875124,"frozenset({'1610', '2762'})"
1462,0.11344816164292812,"frozenset({'1610', '2858'})"
1463,0.10533289168598874,"frozenset({'1610', '2916'})"
1464,0.11096389532957933,"frozenset({'1617', '1704'})"
1465,0.16743954951970852,"frozenset({'2028', '1617'})"
1466,0.13961576681020205,"frozenset({'1617', '2396'})"
1467,0.1579993375289831,"frozenset({'1617', '2571'})"
1468,0.10483603842331898,"frozenset({'1617', '2716'})"
1469,0.16478966545213647,"frozenset({'1617', '2762'})"
1470,0.20304736667770784,"frozenset({'1617', '2858'})"
1471,0.1429281218946671,"frozenset({'1617', '2997'})"
1472,0.10814839350778403,"frozenset({'3578', '1617'})"
1473,0.10317986088108645,"frozenset({'1641', '2858'})"
1474,0.1359721762172905,"frozenset({'2028', '1704'})"
1475,0.10218615435574693,"frozenset({'2396', '1704'})"
1476,0.11311692613448161,"frozenset({'2571', '1704'})"
1477,0.1257038754554488,"frozenset({'2762', '1704'})"
1478,0.14359059291156012,"frozenset({'2858', '1704'})"
1479,0.11709175223583969,"frozenset({'2858', '1784'})"
1480,0.11543557469360716,"frozenset({'1923', '2858'})"
1481,0.11344816164292812,"frozenset({'2858', '1968'})"
1482,0.10351109638953296,"frozenset({'2918', '1968'})"
1483,0.11676051672739318,"frozenset({'2028', '2000'})"
1484,0.11344816164292812,"frozenset({'2571', '2000'})"
1485,0.10185491884730043,"frozenset({'2858', '2000'})"
1486,0.14160317986088108,"frozenset({'2028', '2396'})"
1487,0.2056972507452799,"frozenset({'2028', '2571'})"
1488,0.10218615435574693,"frozenset({'2028', '2628'})"
1489,0.12586949320967208,"frozenset({'2028', '2716'})"
1490,0.1825107651540245,"frozenset({'2028', '2762'})"
1491,0.1036767141437562,"frozenset({'2028', '2791'})"
1492,0.21695925803246108,"frozenset({'2028', '2858'})"
1493,0.12355084465054654,"frozenset({'2028', '2916'})"
1494,0.10400794965220271,"frozenset({'2028', '2918'})"
1495,0.13232858562437894,"frozenset({'2028', '2997'})"
1496,0.10947333554157006,"frozenset({'2028', '3114'})"
1497,0.10566412719443524,"frozenset({'2028', '3147'})"
1498,0.14027823782709506,"frozenset({'3578', '2028'})"
1499,0.11891354753229547,"frozenset({'2324', '2858'})"
1500,0.10069559456773766,"frozenset({'2355', '2396'})"
1501,0.10665783371977476,"frozenset({'2355', '2762'})"
1502,0.11825107651540245,"frozenset({'2355', '2858'})"
1503,0.10334547863530971,"frozenset({'3114', '2355'})"
1504,0.10732030473666777,"frozenset({'2858', '2395'})"
1505,0.13729711825107652,"frozenset({'2396', '2571'})"
1506,0.10251738986419344,"frozenset({'2396', '2599'})"
1507,0.12239152037098378,"frozenset({'2396', '2716'})"
1508,0.16296787015568068,"frozenset({'2396', '2762'})"
1509,0.20155680688969857,"frozenset({'2396', '2858'})"
1510,0.14624047697913217,"frozenset({'2396', '2997'})"
1511,0.10450480291487248,"frozenset({'3114', '2396'})"
1512,0.10798277575356079,"frozenset({'3578', '2396'})"
1513,0.12520702219277907,"frozenset({'2571', '2628'})"
1514,0.13249420337860218,"frozenset({'2571', '2716'})"
1515,0.1888042398145081,"frozenset({'2571', '2762'})"
1516,0.10052997681351442,"frozenset({'2791', '2571'})"
1517,0.20221927790659158,"frozenset({'2571', '2858'})"
1518,0.15501821795296455,"frozenset({'2571', '2916'})"
1519,0.10748592249089102,"frozenset({'2918', '2571'})"
1520,0.10351109638953296,"frozenset({'2959', '2571'})"
1521,0.1313348790990394,"frozenset({'2571', '2997'})"
1522,0.10897648227890029,"frozenset({'3114', '2571'})"
1523,0.11228883736336535,"frozenset({'2571', '3175'})"
1524,0.1086452467704538,"frozenset({'3471', '2571'})"
1525,0.1450811526995694,"frozenset({'3578', '2571'})"
1526,0.11328254388870487,"frozenset({'2571', '3793'})"
1527,0.10317986088108645,"frozenset({'2762', '2599'})"
1528,0.14723418350447168,"frozenset({'2858', '2599'})"
1529,0.12106657833719775,"frozenset({'2997', '2599'})"
1530,0.11063265982113282,"frozenset({'2858', '2692'})"
1531,0.10665783371977476,"frozenset({'2858', '2700'})"
1532,0.10748592249089102,"frozenset({'2706', '2858'})"
1533,0.1457436237164624,"frozenset({'2716', '2762'})"
1534,0.1064922159655515,"frozenset({'2791', '2716'})"
1535,0.10119244783040741,"frozenset({'2716', '2797'})"
1536,0.15336204041073204,"frozenset({'2716', '2858'})"
1537,0.11493872143093739,"frozenset({'2918', '2716'})"
1538,0.10781715799933753,"frozenset({'2716', '2987'})"
1539,0.10698906922822127,"frozenset({'2997', '2716'})"
1540,0.2220934084133819,"frozenset({'2858', '2762'})"
1541,0.10914210003312355,"frozenset({'2916', '2762'})"
1542,0.10400794965220271,"frozenset({'2918', '2762'})"
1543,0.11444186816826764,"frozenset({'2959', '2762'})"
1544,0.10500165617754223,"frozenset({'2987', '2762'})"
1545,0.15650877774097383,"frozenset({'2997', '2762'})"
1546,0.11659489897316992,"frozenset({'3114', '2762'})"
1547,0.10748592249089102,"frozenset({'2762', '3147'})"
1548,0.10185491884730043,"frozenset({'3175', '2762'})"
1549,0.14094070884398807,"frozenset({'3578', '2762'})"
1550,0.13514408744617423,"frozenset({'2791', '2858'})"
1551,0.11311692613448161,"frozenset({'2858', '2804'})"
1552,0.106160980457105,"frozenset({'2916', '2858'})"
1553,0.12206028486253727,"frozenset({'2918', '2858'})"
1554,0.13994700231864857,"frozenset({'2959', '2858'})"
1555,0.11046704206690958,"frozenset({'2987', '2858'})"
